fold,prec@1,prec@3,prec@5,prec@10,rec@1,rec@3,rec@5,rec@10,f1@1,f1@3,f1@5,f1@10,map@1,map@3,map@5,map@10,auc
1,0.6521739130434783,0.30434782608695665,0.18695652173913047,0.09347826086956523,0.6521739130434783,0.9130434782608695,0.9347826086956522,0.9347826086956522,0.6521739130434783,0.5072463768115946,0.3115942028985509,0.1699604743083003,0.6521739130434783,0.7644927536231882,0.7699275362318838,0.7699275362318838,0.9654589371980675
2,0.5108695652173914,0.23913043478260873,0.16956521739130445,0.08478260869565223,0.5108695652173914,0.717391304347826,0.8478260869565217,0.8478260869565217,0.5108695652173914,0.3985507246376812,0.282608695652174,0.1541501976284584,0.5108695652173914,0.6141304347826086,0.6456521739130434,0.6456521739130434,0.9211347241177614
